Price,adj_close,close,high,low,open,volume
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
timestamp,,,,,,
2025-09-29 15:00:00,113873.5390625,113873.5390625,114153.0859375,113787.96875,114093.703125,1020358656
2025-09-29 16:00:00,113686.0625,113686.0625,114080.484375,113686.0625,113862.5625,657666048
2025-09-29 17:00:00,114140.9296875,114140.9296875,114193.15625,113550.125,113676.6796875,1377460224
2025-09-29 18:00:00,114104.7421875,114104.7421875,114189.5,113937.6796875,114119.4296875,1064841216
2025-09-29 19:00:00,114370.828125,114370.828125,114370.828125,113960.75,114088.0390625,609976320
2025-09-29 20:00:00,114317.078125,114317.078125,114459.59375,114200.4609375,114300.7109375,2431823872
2025-09-29 21:00:00,114278.234375,114278.234375,114405.8125,114156.671875,114330.546875,184532992
2025-09-29 22:00:00,114224.6015625,114224.6015625,114257.03125,114091.0234375,114255.1953125,0
2025-09-29 23:00:00,114379.546875,114379.546875,114405.1796875,114223.3359375,114223.3359375,0
2025-09-30 00:00:00,114610.3828125,114610.3828125,114788.0703125,114142.3984375,114389.28125,114614272
2025-09-30 01:00:00,114420.625,114420.625,114800.2578125,114372.21875,114566.8984375,0
2025-09-30 02:00:00,114504.9453125,114504.9453125,114655.03125,114442.0078125,114577.9296875,352444416
2025-09-30 03:00:00,114430.6875,114430.6875,114573.0859375,114376.03125,114512.90625,41725952
2025-09-30 04:00:00,114164.015625,114164.015625,114435.53125,114164.015625,114435.53125,0
2025-09-30 05:00:00,113944.125,113944.125,114258.078125,113920.015625,114133.90625,900395008
2025-09-30 06:00:00,113953.8515625,113953.8515625,114086.140625,113885.8359375,113949.0,1692393472
2025-09-30 07:00:00,113774.921875,113774.921875,114017.4921875,113678.671875,113936.1796875,0
2025-09-30 08:00:00,113535.9609375,113535.9609375,113772.375,113484.1484375,113764.7890625,239652864
2025-09-30 09:00:00,112874.5859375,112874.5859375,113519.671875,112874.5859375,113497.40625,304001024
2025-09-30 10:00:00,112983.8125,112983.8125,113082.15625,112740.5625,112822.703125,2022281216
2025-09-30 11:00:00,113131.5625,113131.5625,113156.796875,112860.828125,112986.0625,0
2025-09-30 12:00:00,113091.8046875,113091.8046875,113277.03125,113060.078125,113100.8828125,82071552
2025-09-30 13:00:00,113417.4609375,113417.4609375,113664.046875,112943.25,113054.09375,0
2025-09-30 14:00:00,113648.6796875,113648.6796875,113648.6796875,113021.703125,113399.6015625,0
2025-09-30 15:00:00,113146.1015625,113146.1015625,113641.2265625,113010.2421875,113641.2265625,0
2025-09-30 16:00:00,112817.1953125,112817.1953125,113240.734375,112817.1953125,113143.59375,0
2025-09-30 17:00:00,113311.8046875,113311.8046875,113515.265625,112842.8359375,112842.8359375,467517440
2025-09-30 18:00:00,113722.0234375,113722.0234375,113722.0234375,113247.296875,113299.984375,0
2025-09-30 19:00:00,114451.2109375,114451.2109375,114540.09375,113720.9765625,113720.9765625,1142681600
2025-09-30 20:00:00,114633.03125,114633.03125,114679.6328125,114152.0078125,114394.5390625,191881216
2025-09-30 21:00:00,114262.84375,114262.84375,114739.0234375,114252.3671875,114630.1015625,1940697088
2025-09-30 22:00:00,113965.3984375,113965.3984375,114364.609375,113909.0,114181.265625,0
2025-09-30 23:00:00,114043.4453125,114043.4453125,114043.4453125,113803.8203125,113959.515625,0
2025-10-01 00:00:00,114231.078125,114231.078125,114275.8984375,113984.9375,114078.0078125,0
2025-10-01 01:00:00,114526.3671875,114526.3671875,114526.3671875,114185.015625,114212.734375,0
2025-10-01 02:00:00,114293.078125,114293.078125,114523.1484375,114293.078125,114523.1484375,0
2025-10-01 03:00:00,114211.859375,114211.859375,114525.421875,114162.640625,114282.90625,598294528
2025-10-01 04:00:00,114316.125,114316.125,114660.0390625,114210.1484375,114210.84375,1492398080
2025-10-01 05:00:00,114574.90625,114574.90625,114714.203125,114296.5390625,114302.6484375,0
2025-10-01 06:00:00,114292.453125,114292.453125,114602.4375,114259.5546875,114581.3984375,0
2025-10-01 07:00:00,114596.953125,114596.953125,114599.5703125,114289.4296875,114289.4296875,0
2025-10-01 08:00:00,116106.1015625,116106.1015625,116327.1796875,114533.5078125,114584.78125,3199971328
2025-10-01 09:00:00,116436.1953125,116436.1953125,116528.75,116025.015625,116126.6015625,2460639232
2025-10-01 10:00:00,116283.2421875,116283.2421875,116567.4140625,116256.3671875,116453.3359375,0
2025-10-01 11:00:00,116769.90625,116769.90625,116776.359375,116311.859375,116311.859375,857948160
2025-10-01 12:00:00,116450.671875,116450.671875,116889.3515625,116415.578125,116816.34375,634363904
2025-10-01 13:00:00,116831.515625,116831.515625,116831.515625,116431.71875,116431.71875,358285312
2025-10-01 14:00:00,117355.796875,117355.796875,117419.9296875,116821.5546875,116821.5546875,684838912
2025-10-01 15:00:00,117421.9140625,117421.9140625,117593.390625,117191.1171875,117377.9765625,2636648448
2025-10-01 16:00:00,117665.84375,117665.84375,118139.828125,117441.7265625,117476.3984375,3024486400
2025-10-01 17:00:00,116906.65625,116906.65625,117727.7421875,116837.90625,117630.5,703905792
2025-10-01 18:00:00,117282.7890625,117282.7890625,117371.90625,116864.21875,116886.8984375,749264896
2025-10-01 19:00:00,117455.1640625,117455.1640625,117645.6875,117279.765625,117279.765625,0
2025-10-01 20:00:00,117583.6875,117583.6875,117583.6875,117248.5625,117490.703125,0
2025-10-01 21:00:00,117577.515625,117577.515625,117617.84375,117418.1484375,117604.8203125,0
2025-10-01 22:00:00,117870.0078125,117870.0078125,118062.125,117613.203125,117613.203125,348610560
2025-10-01 23:00:00,118535.65625,118535.65625,118535.65625,117781.84375,117787.1171875,2043904000
2025-10-02 00:00:00,118566.0703125,118566.0703125,119451.0703125,118566.0703125,118625.8046875,3862970368
2025-10-02 01:00:00,118744.546875,118744.546875,118893.0703125,118498.1171875,118498.1171875,1437515776
2025-10-02 02:00:00,118752.8671875,118752.8671875,118791.7578125,118568.3828125,118694.9375,0
2025-10-02 03:00:00,118801.8203125,118801.8203125,119051.4765625,118774.5,118777.1875,308559872
2025-10-02 04:00:00,118662.765625,118662.765625,118950.3203125,118551.5859375,118791.1875,418619392
2025-10-02 05:00:00,118427.1015625,118427.1015625,118735.9609375,118423.4375,118732.9609375,0
2025-10-02 06:00:00,118690.75,118690.75,118703.8515625,118413.171875,118438.984375,0
2025-10-02 07:00:00,118562.671875,118562.671875,118726.984375,118517.53125,118702.0625,0
2025-10-02 08:00:00,118702.5625,118702.5625,118702.5625,118432.34375,118607.8515625,0
2025-10-02 09:00:00,118854.3203125,118854.3203125,118854.3203125,118640.2265625,118691.8046875,0
2025-10-02 10:00:00,118675.5,118675.5,118899.6953125,118675.5,118899.6953125,0
2025-10-02 11:00:00,118811.609375,118811.609375,118912.0078125,118609.5234375,118675.984375,0
2025-10-02 12:00:00,119415.09375,119415.09375,119426.890625,118817.09375,118820.9296875,0
2025-10-02 13:00:00,119727.5859375,119727.5859375,119812.5859375,119006.1953125,119442.015625,26677248
2025-10-02 14:00:00,118924.140625,118924.140625,119779.9453125,118849.7421875,119658.4609375,445992960
2025-10-02 15:00:00,119966.578125,119966.578125,119966.578125,118635.75,118882.28125,1245323264
2025-10-02 16:00:00,119748.1015625,119748.1015625,120309.65625,119697.8828125,119974.15625,330629120
2025-10-02 17:00:00,119992.9296875,119992.9296875,119992.9296875,119494.0390625,119788.40625,0
2025-10-02 18:00:00,120618.375,120618.375,120683.9609375,119999.7734375,119999.7734375,341516288
2025-10-02 19:00:00,120844.0546875,120844.0546875,121047.34375,120574.3828125,120574.3828125,3738001408
2025-10-02 20:00:00,120645.6953125,120645.6953125,120965.375,120406.9609375,120897.1953125,415318016
2025-10-02 21:00:00,120259.8671875,120259.8671875,120777.25,120254.6484375,120638.1015625,689512448
2025-10-02 22:00:00,120275.875,120275.875,120440.6328125,120160.0390625,120220.578125,471334912
2025-10-02 23:00:00,120653.765625,120653.765625,120672.1328125,120298.4140625,120298.4140625,0
2025-10-03 00:00:00,120217.2265625,120217.2265625,120606.3203125,120207.5703125,120606.3203125,0
2025-10-03 01:00:00,119953.234375,119953.234375,120327.53125,119953.234375,120214.0390625,0
2025-10-03 02:00:00,120279.6640625,120279.6640625,120308.0859375,119965.9375,119965.9375,0
2025-10-03 03:00:00,120325.453125,120325.453125,120485.921875,120259.953125,120265.796875,0
2025-10-03 04:00:00,120129.5703125,120129.5703125,120359.5234375,120111.4375,120312.9765625,0
2025-10-03 05:00:00,120000.765625,120000.765625,120158.2421875,119879.5625,120158.2421875,0
2025-10-03 06:00:00,119943.84375,119943.84375,120105.34375,119874.96875,119998.4453125,120578048
2025-10-03 07:00:00,119745.015625,119745.015625,120060.828125,119731.375,120002.0703125,1873965056
2025-10-03 08:00:00,120075.640625,120075.640625,120075.640625,119350.9609375,119750.390625,2468466688
2025-10-03 09:00:00,120380.140625,120380.140625,120411.375,120105.375,120113.7421875,2444328960
2025-10-03 10:00:00,120544.9921875,120544.9921875,120585.265625,120367.4375,120397.5390625,721928192
2025-10-03 11:00:00,120438.4375,120438.4375,120530.7578125,120258.8359375,120527.875,1035026432
2025-10-03 12:00:00,120455.8359375,120455.8359375,120465.453125,120211.0234375,120434.2890625,0
2025-10-03 13:00:00,120504.5703125,120504.5703125,120616.59375,120279.9140625,120446.515625,0
2025-10-03 14:00:00,120970.359375,120970.359375,121033.4375,120028.78125,120483.21875,0
2025-10-03 15:00:00,122234.078125,122234.078125,122234.078125,120762.8671875,120963.0625,0
2025-10-03 16:00:00,122793.1484375,122793.1484375,123919.5546875,122564.96875,122564.96875,16349310976
2025-10-03 17:00:00,122149.4140625,122149.4140625,123083.09375,121782.328125,122287.2421875,6046007296
2025-10-03 18:00:00,122480.96875,122480.96875,122749.3359375,121576.0546875,122137.765625,0
2025-10-03 19:00:00,122724.0078125,122724.0078125,122973.546875,122460.4375,122598.40625,0
2025-10-03 20:00:00,122598.0078125,122598.0078125,122794.953125,122130.8671875,122736.21875,850616320
2025-10-03 21:00:00,122443.59375,122443.59375,122509.9609375,122088.40625,122476.40625,0
2025-10-03 22:00:00,122528.6796875,122528.6796875,122716.5078125,122382.5,122382.5,0
2025-10-03 23:00:00,122250.8203125,122250.8203125,122523.1015625,122250.8203125,122519.796875,0
2025-10-04 00:00:00,122158.265625,122158.265625,122330.890625,122066.9375,122276.53125,0
2025-10-04 01:00:00,121837.8359375,121837.8359375,122167.875,121788.078125,122167.875,0
2025-10-04 02:00:00,121937.171875,121937.171875,122106.8515625,121788.84375,121907.25,669474816
2025-10-04 03:00:00,122326.6328125,122326.6328125,122326.6328125,121905.6328125,121925.515625,0
2025-10-04 04:00:00,122574.53125,122574.53125,122584.6484375,122335.6640625,122344.59375,495050752
2025-10-04 05:00:00,122581.0,122581.0,122829.984375,122511.3828125,122570.2421875,1033011200
2025-10-04 06:00:00,122524.1640625,122524.1640625,122664.9921875,122474.0078125,122582.421875,0
2025-10-04 07:00:00,122353.90625,122353.90625,122523.6015625,122306.890625,122523.6015625,0
2025-10-04 08:00:00,122336.65625,122336.65625,122584.9453125,122258.3984375,122347.9609375,0
2025-10-04 09:00:00,122262.796875,122262.796875,122500.4140625,122253.8359375,122327.984375,0
2025-10-04 10:00:00,122176.375,122176.375,122371.640625,122170.953125,122279.8984375,0
2025-10-04 11:00:00,122057.734375,122057.734375,122263.140625,122041.546875,122166.28125,0
2025-10-04 12:00:00,122061.3984375,122061.3984375,122152.375,122021.5234375,122041.1875,0
2025-10-04 13:00:00,122448.3984375,122448.3984375,122498.4375,122064.1171875,122064.1171875,0
2025-10-04 14:00:00,122067.3671875,122067.3671875,122498.4296875,122067.3671875,122467.734375,0
2025-10-04 15:00:00,121813.265625,121813.265625,122134.6171875,121769.1875,121972.96875,0
2025-10-04 16:00:00,121737.0546875,121737.0546875,121987.2109375,121687.8984375,121827.3515625,0
2025-10-04 17:00:00,121755.78125,121755.78125,121897.3984375,121718.15625,121718.15625,0
2025-10-04 18:00:00,121626.8515625,121626.8515625,121871.296875,121591.8984375,121790.671875,0
2025-10-04 19:00:00,121952.3515625,121952.3515625,121955.1015625,121643.5390625,121654.3046875,0
2025-10-04 20:00:00,121952.6484375,121952.6484375,122095.4921875,121952.6484375,121981.8828125,0
2025-10-04 21:00:00,122238.0234375,122238.0234375,122350.8515625,121934.0078125,121934.0078125,0
2025-10-04 22:00:00,122312.625,122312.625,122373.234375,122205.9765625,122234.0625,255746048
2025-10-04 23:00:00,122416.4921875,122416.4921875,122418.1875,122249.2578125,122304.953125,0
2025-10-05 00:00:00,122215.484375,122215.484375,122455.2265625,122206.15625,122443.71875,0
2025-10-05 01:00:00,122402.8515625,122402.8515625,122426.390625,122212.3671875,122214.203125,0
2025-10-05 02:00:00,124008.8984375,124008.8984375,124278.71875,122396.8203125,122403.3515625,4766969856
2025-10-05 03:00:00,123789.421875,123789.421875,124113.8828125,123384.9453125,124113.8828125,2508894208
2025-10-05 04:00:00,125223.9296875,125223.9296875,125559.2109375,123836.546875,123836.546875,6097498112
2025-10-05 05:00:00,124992.8359375,124992.8359375,125366.90625,124912.828125,125188.15625,6076153856
2025-10-05 06:00:00,125024.953125,125024.953125,125188.3359375,124825.84375,125100.59375,1022914560
2025-10-05 07:00:00,124878.234375,124878.234375,125102.1640625,124681.921875,125007.7265625,1891188736
2025-10-05 08:00:00,124599.2421875,124599.2421875,124792.8984375,124593.765625,124742.640625,0
2025-10-05 09:00:00,123131.9375,123131.9375,124617.6015625,122902.7265625,124597.6953125,5212553216
2025-10-05 10:00:00,123087.03125,123087.03125,123103.4921875,122630.2265625,123048.140625,2694131712
2025-10-05 11:00:00,123516.5234375,123516.5234375,123518.1171875,122969.8203125,123074.9765625,1341161472
2025-10-05 12:00:00,123180.234375,123180.234375,123490.3203125,123007.171875,123490.3203125,2204581888
2025-10-05 13:00:00,123187.90625,123187.90625,123366.1484375,123123.015625,123123.015625,511922176
2025-10-05 14:00:00,123051.3671875,123051.3671875,123352.453125,122856.1171875,123261.7734375,0
2025-10-05 15:00:00,122849.703125,122849.703125,123056.0703125,122740.53125,123056.0703125,0
2025-10-05 16:00:00,123270.2734375,123270.2734375,123270.2734375,122460.3671875,122840.3515625,71491584
2025-10-05 17:00:00,123070.9296875,123070.9296875,123464.453125,123003.8359375,123317.109375,302825472
2025-10-05 18:00:00,123016.453125,123016.453125,123199.375,122961.359375,123125.765625,1941405696
2025-10-05 19:00:00,122587.2421875,122587.2421875,123038.359375,122587.2421875,123038.359375,0
2025-10-05 20:00:00,122835.984375,122835.984375,123042.125,122549.6484375,122549.6484375,1362673664
2025-10-05 21:00:00,122743.8671875,122743.8671875,122793.1796875,122573.2109375,122758.71875,0
2025-10-05 22:00:00,123266.453125,123266.453125,123305.3125,122880.515625,122880.515625,0
2025-10-05 23:00:00,123507.8203125,123507.8203125,123551.046875,123255.8046875,123255.8046875,2090729472
2025-10-06 00:00:00,123375.171875,123375.171875,124301.5,123199.578125,123508.1484375,3121209344
2025-10-06 01:00:00,124084.796875,124084.796875,124195.1640625,123298.265625,123311.78125,1047101440
2025-10-06 02:00:00,124048.40625,124048.40625,124184.0625,123585.0,124104.90625,0
2025-10-06 03:00:00,123893.6484375,123893.6484375,124137.5234375,123809.0234375,124137.5234375,0
2025-10-06 04:00:00,123663.5234375,123663.5234375,124004.390625,123661.171875,123883.109375,0
2025-10-06 05:00:00,123609.3125,123609.3125,123713.609375,123369.671875,123622.90625,0
2025-10-06 06:00:00,123954.8046875,123954.8046875,124093.8125,123604.9765625,123604.9765625,0
2025-10-06 07:00:00,123395.75,123395.75,123985.578125,123370.2109375,123945.109375,0
2025-10-06 08:00:00,123857.8984375,123857.8984375,123865.984375,123412.109375,123412.109375,0
2025-10-06 09:00:00,123976.078125,123976.078125,124039.984375,123830.75,123873.9921875,0
2025-10-06 10:00:00,124029.578125,124029.578125,124173.4453125,123954.9921875,123997.4609375,0
2025-10-06 11:00:00,124266.9375,124266.9375,124498.140625,123823.4453125,124009.8125,1399029760
2025-10-06 12:00:00,124585.828125,124585.828125,124688.4765625,124257.1015625,124267.609375,830377984
2025-10-06 13:00:00,124994.21875,124994.21875,124994.21875,124484.65625,124589.21875,1335074816
2025-10-06 14:00:00,124505.8828125,124505.8828125,125284.359375,124493.3203125,125095.40625,2010411008
2025-10-06 15:00:00,125106.9140625,125106.9140625,125384.8671875,124516.6796875,124516.6796875,4177567744
2025-10-06 16:00:00,125369.234375,125369.234375,125371.5859375,124865.4140625,125033.015625,0
2025-10-06 17:00:00,125412.2734375,125412.2734375,125792.4140625,125205.28125,125490.3515625,3593629696
2025-10-06 18:00:00,126149.0234375,126149.0234375,126149.0234375,125141.015625,125223.234375,0
2025-10-06 19:00:00,125424.2578125,125424.2578125,126104.3515625,125336.8359375,126069.2265625,3827097600
2025-10-06 20:00:00,125251.1875,125251.1875,125532.2109375,125098.140625,125420.203125,813752320
2025-10-06 21:00:00,125047.0703125,125047.0703125,125292.671875,124688.8984375,125245.9765625,2631188480
2025-10-06 22:00:00,125056.2265625,125056.2265625,125273.28125,124844.25,125187.28125,206987264
2025-10-06 23:00:00,124781.1953125,124781.1953125,125133.2109375,124712.2734375,125063.34375,0
2025-10-07 00:00:00,124923.9296875,124923.9296875,124939.703125,124692.2421875,124726.34375,0
2025-10-07 01:00:00,124705.328125,124705.328125,125097.65625,124538.796875,124924.6875,0
2025-10-07 02:00:00,124367.9609375,124367.9609375,124722.8125,124365.3359375,124722.8125,0
2025-10-07 03:00:00,124361.3046875,124361.3046875,124574.0859375,124209.2265625,124366.7421875,1364807680
2025-10-07 04:00:00,124580.90625,124580.90625,124633.703125,124156.0078125,124363.9453125,0
2025-10-07 05:00:00,124404.9140625,124404.9140625,124611.890625,124353.3828125,124547.515625,493821952
2025-10-07 06:00:00,123975.2265625,123975.2265625,124487.1796875,123900.28125,124471.2421875,0
2025-10-07 07:00:00,123712.234375,123712.234375,124036.828125,123670.8515625,123965.203125,859160576
2025-10-07 08:00:00,123954.1953125,123954.1953125,124042.5859375,123492.21875,123715.4296875,277749760
2025-10-07 09:00:00,124229.578125,124229.578125,124263.5234375,123944.421875,123951.4921875,0
2025-10-07 10:00:00,124349.78125,124349.78125,124421.859375,124096.3515625,124192.890625,0
2025-10-07 11:00:00,124520.2890625,124520.2890625,124565.140625,124284.8125,124329.140625,0
2025-10-07 12:00:00,125001.6171875,125001.6171875,125170.734375,124465.71875,124540.578125,0
2025-10-07 13:00:00,123985.734375,123985.734375,124974.8203125,123605.3359375,124974.8203125,922464256
2025-10-07 14:00:00,122808.078125,122808.078125,123977.5,122681.7265625,123977.5,1833132032
2025-10-07 15:00:00,121813.796875,121813.796875,122830.8671875,121428.3515625,122799.2265625,5009268736
2025-10-07 16:00:00,121866.6015625,121866.6015625,122069.546875,121200.8203125,121853.296875,4797267968
2025-10-07 17:00:00,121272.375,121272.375,121822.3359375,121220.7265625,121725.0859375,0
2025-10-07 18:00:00,120951.171875,120951.171875,121328.8359375,120716.625,121214.8671875,724942848
2025-10-07 19:00:00,121771.6875,121771.6875,122009.2890625,120938.1875,120938.1875,0
2025-10-07 20:00:00,122153.09375,122153.09375,122240.734375,121742.6640625,121742.6640625,246145024
2025-10-07 21:00:00,121968.8125,121968.8125,122326.6328125,121887.984375,121906.8515625,0
2025-10-07 22:00:00,122046.8203125,122046.8203125,122163.25,121908.40625,122056.40625,0
2025-10-07 23:00:00,121461.640625,121461.640625,122033.703125,121461.640625,122033.703125,0
2025-10-08 00:00:00,121988.1328125,121988.1328125,122113.515625,121408.8828125,121408.8828125,1833869312
2025-10-08 01:00:00,122015.59375,122015.59375,122070.71875,121717.6796875,121993.875,1739284480
2025-10-08 02:00:00,122105.84375,122105.84375,122262.6796875,121924.71875,122025.640625,0
2025-10-08 03:00:00,121418.9140625,121418.9140625,122105.5625,121360.0390625,122105.5625,0
2025-10-08 04:00:00,121929.6171875,121929.6171875,121929.6171875,121236.359375,121411.4453125,1599135744
2025-10-08 05:00:00,121324.9296875,121324.9296875,121934.15625,121243.5625,121934.15625,0
2025-10-08 06:00:00,121808.734375,121808.734375,121856.6796875,121130.4453125,121429.9296875,0
2025-10-08 07:00:00,121543.6484375,121543.6484375,121871.3125,121392.9453125,121785.2734375,1436270592
2025-10-08 08:00:00,122434.9296875,122434.9296875,122833.2734375,121602.6484375,121623.265625,1101258752
2025-10-08 09:00:00,122514.234375,122514.234375,122632.5390625,122420.46875,122432.578125,0
2025-10-08 10:00:00,122978.4765625,122978.4765625,123079.453125,122519.8984375,122519.8984375,0
2025-10-08 11:00:00,122921.1796875,122921.1796875,123216.53125,122837.109375,122989.828125,1669455872
2025-10-08 12:00:00,122637.0546875,122637.0546875,123084.9609375,122613.3984375,122921.0546875,0
2025-10-08 13:00:00,122510.328125,122510.328125,122762.3125,121875.8046875,122664.2734375,0
2025-10-08 14:00:00,122278.796875,122278.796875,123247.5625,122221.4609375,122655.7265625,0
2025-10-08 15:00:00,122207.5234375,122207.5234375,122610.1796875,122015.6015625,122405.859375,0
2025-10-08 16:00:00,123098.7890625,123098.7890625,123122.015625,122195.359375,122209.78125,0
2025-10-08 17:00:00,124141.4921875,124141.4921875,124144.6328125,123042.96875,123087.40625,423829504
2025-10-08 18:00:00,123614.859375,123614.859375,124093.4140625,123515.9609375,124093.4140625,506077184
2025-10-08 19:00:00,123520.203125,123520.203125,123745.0625,123235.5703125,123507.84375,0
2025-10-08 20:00:00,123054.9375,123054.9375,123683.6953125,123054.9375,123500.1640625,0
2025-10-08 21:00:00,123237.0,123237.0,123357.859375,122903.1953125,122903.1953125,663265280
2025-10-08 22:00:00,123315.6171875,123315.6171875,123411.6796875,123272.21875,123272.21875,0
2025-10-08 23:00:00,123358.421875,123358.421875,123565.71875,123104.9296875,123287.7421875,0
2025-10-09 00:00:00,123006.21875,123006.21875,123379.09375,122945.984375,123379.09375,0
2025-10-09 01:00:00,122576.875,122576.875,122934.8359375,122418.8828125,122934.8359375,901435392
2025-10-09 02:00:00,121616.1171875,121616.1171875,122564.6953125,121600.2578125,122564.6953125,0
2025-10-09 03:00:00,122064.671875,122064.671875,122106.1484375,121650.609375,121650.609375,0
2025-10-09 04:00:00,122141.9609375,122141.9609375,122273.9453125,121983.2421875,122070.1015625,0
2025-10-09 05:00:00,122134.6328125,122134.6328125,122194.0859375,121920.703125,122146.8671875,0
2025-10-09 06:00:00,121998.65625,121998.65625,122198.3984375,121948.625,122142.1875,0
2025-10-09 07:00:00,121932.7265625,121932.7265625,122073.34375,121833.1171875,121986.71875,0
2025-10-09 08:00:00,121332.3125,121332.3125,121967.671875,121191.40625,121949.5859375,0
2025-10-09 09:00:00,121847.609375,121847.609375,121847.609375,121297.78125,121297.78125,966561792
2025-10-09 10:00:00,122215.1953125,122215.1953125,122326.6875,121713.640625,121811.203125,0
2025-10-09 11:00:00,122818.3671875,122818.3671875,122863.3203125,122223.5234375,122223.5234375,396902400
2025-10-09 12:00:00,123620.7265625,123620.7265625,123725.40625,122780.203125,122780.203125,2027372544
2025-10-09 13:00:00,122504.71875,122504.71875,123600.5,122435.5859375,123600.5,527491072
2025-10-09 14:00:00,121392.1875,121392.1875,122554.0546875,120868.7421875,122435.25,3731177472
2025-10-09 15:00:00,121213.40625,121213.40625,121717.75,120835.2109375,121598.9765625,2855604224
2025-10-09 16:00:00,120304.1328125,120304.1328125,121456.703125,120304.1328125,121196.8515625,1546694656
2025-10-09 17:00:00,120843.796875,120843.796875,120843.796875,119892.359375,119892.359375,2485108736
2025-10-09 18:00:00,120744.4140625,120744.4140625,121012.2265625,120495.4453125,121003.2421875,779157504
2025-10-09 19:00:00,121013.578125,121013.578125,121168.0546875,120821.0859375,120821.0859375,383475712
2025-10-09 20:00:00,121165.140625,121165.140625,121205.7109375,120928.1484375,120998.796875,0
2025-10-09 21:00:00,121522.9375,121522.9375,121559.796875,121137.3125,121156.09375,1223712768
2025-10-09 22:00:00,121739.1015625,121739.1015625,121806.3203125,121476.28125,121520.9765625,0
2025-10-09 23:00:00,121709.9140625,121709.9140625,121757.578125,121447.8515625,121757.578125,1552769024
2025-10-10 00:00:00,121833.5546875,121833.5546875,121922.28125,121696.40625,121727.234375,0
2025-10-10 01:00:00,121728.6328125,121728.6328125,121933.6328125,121610.4453125,121829.265625,0
2025-10-10 02:00:00,121091.9296875,121091.9296875,121699.3671875,121045.609375,121699.3671875,614883328
2025-10-10 03:00:00,121161.203125,121161.203125,121618.8671875,121037.40625,121137.921875,1677860864
2025-10-10 04:00:00,121284.40625,121284.40625,121410.8984375,121141.046875,121151.4921875,616955904
2025-10-10 05:00:00,121614.3671875,121614.3671875,121623.5390625,121095.828125,121293.5234375,0
2025-10-10 06:00:00,121477.765625,121477.765625,121770.28125,121321.5234375,121629.8203125,1200832512
2025-10-10 07:00:00,121035.796875,121035.796875,121408.1953125,121035.796875,121408.1953125,2108727296
2025-10-10 08:00:00,121636.5,121636.5,121636.5,120972.0234375,120972.0234375,0
2025-10-10 09:00:00,121385.0546875,121385.0546875,121798.28125,121367.59375,121603.0390625,847249408
2025-10-10 10:00:00,121554.1875,121554.1875,121566.828125,121305.78125,121362.265625,0
2025-10-10 11:00:00,121623.3125,121623.3125,121686.375,121486.796875,121545.40625,0
2025-10-10 12:00:00,121638.5703125,121638.5703125,121739.6875,121485.609375,121604.1875,0
2025-10-10 13:00:00,121673.265625,121673.265625,122498.6015625,121481.375,121661.59375,1834770432
2025-10-10 14:00:00,121276.6484375,121276.6484375,122067.125,121245.9609375,121720.0078125,0
2025-10-10 15:00:00,119072.296875,119072.296875,120577.5390625,118579.5390625,120577.5390625,7388680192
2025-10-10 16:00:00,118343.828125,118343.828125,119418.9765625,118343.828125,119040.3046875,697090048
2025-10-10 17:00:00,117743.9609375,117743.9609375,118398.8984375,117658.609375,118306.953125,1975549952
2025-10-10 18:00:00,117310.21875,117310.21875,117831.4609375,117310.21875,117577.984375,0
2025-10-10 19:00:00,116787.390625,116787.390625,117321.5546875,116060.9296875,117265.234375,7385464832
2025-10-10 20:00:00,114527.5703125,114527.5703125,117144.265625,114047.453125,116673.0,0
2025-10-10 21:00:00,113937.875,113937.875,115106.875,105270.140625,114253.625,40710152192
2025-10-10 22:00:00,114229.8515625,114229.8515625,114259.5234375,112592.046875,113989.4453125,19809746944
2025-10-10 23:00:00,113074.953125,113074.953125,114864.328125,113074.953125,113923.53125,8839888896
2025-10-11 00:00:00,112762.6796875,112762.6796875,113288.5625,111895.5546875,112980.5859375,5948424192
2025-10-11 01:00:00,111326.3359375,111326.3359375,112711.1796875,111226.546875,112711.1796875,6381731840
2025-10-11 02:00:00,113289.09375,113289.09375,113385.6484375,111256.3671875,111256.3671875,7274381312
2025-10-11 03:00:00,112425.484375,112425.484375,113411.9609375,111990.3046875,113324.84375,2620997632
2025-10-11 04:00:00,113059.6015625,113059.6015625,113060.8828125,111881.828125,112348.4609375,4138713088
2025-10-11 05:00:00,112579.921875,112579.921875,113060.890625,112168.8671875,113060.890625,1749942272
2025-10-11 06:00:00,112165.15625,112165.15625,112848.78125,112165.15625,112525.265625,888733696
2025-10-11 07:00:00,110320.6953125,110320.6953125,111847.40625,110320.6953125,111847.40625,6356008960
2025-10-11 08:00:00,111530.3203125,111530.3203125,111591.046875,110320.0859375,110451.0078125,3555377152
2025-10-11 09:00:00,111758.0625,111758.0625,111939.734375,111414.2578125,111414.2578125,4012392448
2025-10-11 10:00:00,112218.7421875,112218.7421875,112368.1640625,111790.8359375,111790.8359375,2302148608
2025-10-11 11:00:00,112351.6875,112351.6875,112437.953125,111812.5546875,112210.8359375,1011253248
2025-10-11 12:00:00,112473.3046875,112473.3046875,112555.0703125,112175.4140625,112306.0703125,4185358336
2025-10-11 13:00:00,112359.0,112359.0,112617.640625,112049.0078125,112524.25,0
